Date,Price,Open,High,Low,Change
8/25/2014,60.57,60.555,60.58,60.405,0.0017
8/26/2014,60.435,60.505,60.58,60.435,-0.0022
8/27/2014,60.455,60.485,60.515,60.35,0.0003
8/28/2014,60.5,60.405,60.698,60.365,0.0007
8/29/2014,60.52,60.51,60.55,60.47,0.0003
8/30/2014,60.52,60.51,60.55,60.47,0.0003
8/31/2014,60.52,60.51,60.55,60.47,0.0003
9/1/2014,60.53,60.51,60.535,60.425,0.0002
9/2/2014,60.685,60.585,60.695,60.495,0.0026
9/3/2014,60.49,60.605,60.695,60.335,-0.0032
9/4/2014,60.36,60.465,60.49,60.355,-0.0021
9/5/2014,60.395,60.445,60.505,60.38,0.0006
9/6/2014,60.395,60.445,60.505,60.38,0.0006
9/7/2014,60.395,60.445,60.505,60.38,0.0006
9/8/2014,60.275,60.305,60.325,60.212,-0.002
9/9/2014,60.605,60.435,60.673,60.405,0.0055
9/10/2014,60.93,60.78,61.045,60.76,0.0054
9/11/2014,60.93,60.845,60.945,60.72,0
9/12/2014,60.655,60.975,61.025,60.645,-0.0045
9/13/2014,60.655,60.975,61.025,60.645,-0.0045
9/14/2014,60.655,60.975,61.025,60.645,-0.0045
9/15/2014,61.105,60.655,61.175,60.655,0.0074
9/16/2014,61.06,61.025,61.165,61.007,-0.0007
9/17/2014,60.915,60.985,61.043,60.83,-0.0024
9/18/2014,60.74,61.115,61.22,60.74,-0.0029
9/19/2014,60.86,60.78,60.9,60.73,0.002
9/20/2014,60.86,60.78,60.9,60.73,0.002
9/21/2014,60.86,60.78,60.9,60.73,0.002
9/22/2014,60.945,60.795,60.945,60.755,0.0014
9/23/2014,61.055,60.955,61.055,60.875,0.0018
9/24/2014,60.945,61.045,61.065,60.905,-0.0018
9/25/2014,61.335,60.965,61.42,60.925,0.0064
9/26/2014,61.145,61.345,61.625,61.015,-0.0031
9/27/2014,61.145,61.345,61.625,61.015,-0.0031
9/28/2014,61.145,61.345,61.625,61.015,-0.0031
9/29/2014,61.56,61.155,61.62,61.155,0.0068
9/30/2014,61.94,61.615,61.94,61.565,0.0062
10/1/2014,61.725,61.835,61.965,61.593,-0.0035
10/2/2014,61.545,61.72,61.72,61.545,-0.0029
10/3/2014,61.545,61.545,61.545,61.545,0
10/4/2014,61.545,61.545,61.545,61.545,0
10/5/2014,61.545,61.545,61.545,61.545,0
10/6/2014,61.545,61.545,61.545,61.545,0
10/7/2014,61.305,61.465,61.485,61.28,-0.0039
10/8/2014,61.36,61.47,61.525,61.31,0.0009
10/9/2014,61.055,61.145,61.145,60.91,-0.005
10/10/2014,61.285,61.165,61.365,61.125,0.0038
10/11/2014,61.285,61.165,61.365,61.125,0.0038
10/12/2014,61.285,61.165,61.365,61.125,0.0038
10/13/2014,61.01,61.285,61.315,61.01,-0.0045
10/14/2014,61.4,60.945,61.48,60.935,0.0064
10/15/2014,61.38,61.31,61.41,61.25,-0.0003
10/16/2014,61.84,61.485,61.94,61.435,0.0075
10/17/2014,61.365,61.765,61.765,61.36,-0.0077
10/18/2014,61.365,61.765,61.765,61.36,-0.0077
10/19/2014,61.365,61.765,61.765,61.36,-0.0077
10/20/2014,61.235,61.315,61.385,61.185,-0.0021
10/21/2014,61.15,61.315,61.377,61.12,-0.0014
10/22/2014,61.2,61.095,61.315,61.015,0.0008
10/23/2014,61.17,61.16,61.21,61.1,-0.0005
10/24/2014,61.17,61.17,61.17,61.17,0
10/25/2014,61.17,61.17,61.17,61.17,0
10/26/2014,61.17,61.17,61.17,61.17,0
10/27/2014,61.305,61.185,61.375,61.185,0.0022
10/28/2014,61.188,61.255,61.425,61.162,-0.0019
10/29/2014,61.29,61.265,61.375,61.22,0.0017
10/30/2014,61.44,61.29,61.555,61.29,0.0024
10/31/2014,61.405,61.365,61.615,61.3,-0.0006
11/1/2014,61.405,61.365,61.615,61.3,-0.0006
11/2/2014,61.405,61.365,61.615,61.3,-0.0006
11/3/2014,61.42,61.51,61.51,61.325,0.0002
11/4/2014,61.395,61.365,61.415,61.31,-0.0004
11/5/2014,61.435,61.34,61.545,61.3,0.0007
11/6/2014,61.5,61.44,61.515,61.425,0.0011
11/7/2014,61.52,61.44,61.7,61.44,0.0003
11/8/2014,61.52,61.44,61.7,61.44,0.0003
11/9/2014,61.52,61.44,61.7,61.44,0.0003
11/10/2014,61.485,61.465,61.57,61.39,-0.0006
11/11/2014,61.515,61.57,61.65,61.515,0.0005
11/12/2014,61.375,61.535,61.57,61.375,-0.0023
11/13/2014,61.6,61.49,61.635,61.49,0.0037
11/14/2014,61.715,61.63,61.86,61.56,0.0019
11/15/2014,61.715,61.63,61.86,61.56,0.0019
11/16/2014,61.715,61.63,61.86,61.56,0.0019
11/17/2014,61.83,61.63,61.83,61.63,0.0019
11/18/2014,61.725,61.735,61.885,61.705,-0.0017
11/19/2014,61.945,61.845,62.008,61.795,0.0036
11/20/2014,61.93,62.04,62.23,61.89,-0.0002
11/21/2014,61.767,61.845,61.905,61.745,-0.0026
11/22/2014,61.767,61.845,61.905,61.745,-0.0026
11/23/2014,61.767,61.845,61.905,61.745,-0.0026
11/24/2014,61.86,61.7,61.975,61.66,0.0015
11/25/2014,61.865,61.915,62.045,61.85,0.0001
11/26/2014,61.795,61.865,61.913,61.785,-0.0011
11/27/2014,61.86,61.74,61.938,61.74,0.0011
11/28/2014,62.21,61.815,62.25,61.765,0.0057
11/29/2014,62.21,61.815,62.25,61.765,0.0057
11/30/2014,62.21,61.815,62.25,61.765,0.0057
12/1/2014,61.955,62.06,62.24,61.955,-0.0041
12/2/2014,61.795,61.905,62.02,61.795,-0.0026
12/3/2014,61.863,61.885,61.97,61.815,0.0011
12/4/2014,61.79,61.945,61.965,61.79,-0.0012
12/5/2014,61.918,61.845,61.918,61.78,0.0021
12/6/2014,61.918,61.845,61.918,61.78,0.0021
12/7/2014,61.918,61.845,61.918,61.78,0.0021
12/8/2014,61.825,61.98,62.01,61.825,-0.0015
12/9/2014,61.88,61.89,61.955,61.835,0.0009
12/10/2014,62.115,61.81,62.115,61.77,0.0038
12/11/2014,62.48,62.05,62.48,62.01,0.0059
12/12/2014,62.525,62.26,62.535,62.21,0.0007
12/13/2014,62.525,62.26,62.535,62.21,0.0007
12/14/2014,62.525,62.26,62.535,62.21,0.0007
12/15/2014,63.175,62.21,63.175,62.21,0.0104
12/16/2014,63.66,62.915,63.66,62.815,0.0077
12/17/2014,63.525,63.53,63.89,63.45,-0.0021
12/18/2014,62.99,63.36,63.4,62.985,-0.0084
12/19/2014,63.245,63.055,63.34,62.99,0.004
12/20/2014,63.245,63.055,63.34,62.99,0.004
12/21/2014,63.245,63.055,63.34,62.99,0.004
12/22/2014,63.23,63.255,63.33,63.145,-0.0002
12/23/2014,63.44,63.31,63.51,63.25,0.0033
12/24/2014,63.52,63.435,63.565,63.375,0.0013
12/25/2014,63.52,63.52,63.52,63.52,0
12/26/2014,63.562,63.455,63.69,63.455,0.0007
12/27/2014,63.562,63.455,63.69,63.455,0.0007
12/28/2014,63.562,63.455,63.69,63.455,0.0007
12/29/2014,63.67,63.665,63.715,63.625,0.0017
12/30/2014,63.385,63.725,63.795,63.355,-0.0045
12/31/2014,63.035,63.315,63.39,63.035,-0.0055
1/1/2015,63.355,63.175,63.455,63.175,0.0051
1/2/2015,63.285,63.445,63.502,63.255,-0.0011
1/3/2015,63.285,63.445,63.502,63.255,-0.0011
1/4/2015,63.285,63.445,63.502,63.255,-0.0011
1/5/2015,63.345,63.435,63.495,63.285,0.0009
1/6/2015,63.575,63.375,63.625,63.315,0.0036
1/7/2015,63.28,63.52,63.565,63.17,-0.0046
1/8/2015,62.675,63.205,63.205,62.595,-0.0096
1/9/2015,62.355,62.5,62.52,62.3,-0.0051
1/10/2015,62.355,62.5,62.52,62.3,-0.0051
1/11/2015,62.355,62.5,62.52,62.3,-0.0051
1/12/2015,62.075,62.355,62.355,62.065,-0.0045
1/13/2015,61.98,62.1,62.195,61.97,-0.0015
1/14/2015,62.095,62.085,62.235,62.06,0.0019
1/15/2015,62.065,61.885,62.105,61.485,-0.0005
1/16/2015,61.87,62.085,62.21,61.795,-0.0031
1/17/2015,61.87,62.085,62.21,61.795,-0.0031
1/18/2015,61.87,62.085,62.21,61.795,-0.0031
1/19/2015,61.645,61.655,61.812,61.605,-0.0036
1/20/2015,61.655,61.825,61.905,61.645,0.0002
1/21/2015,61.56,61.73,61.73,61.54,-0.0015
1/22/2015,61.605,61.635,61.77,61.505,0.0007
1/23/2015,61.44,61.45,61.615,61.373,-0.0027
1/24/2015,61.44,61.45,61.615,61.373,-0.0027
1/25/2015,61.44,61.45,61.615,61.373,-0.0027
1/26/2015,61.48,61.515,61.52,61.475,0.0007
1/27/2015,61.41,61.48,61.525,61.355,-0.0011
1/28/2015,61.358,61.515,61.54,61.27,-0.0008
1/29/2015,61.801,61.44,61.981,61.43,0.0072
1/30/2015,62.02,61.807,62.035,61.71,0.0035
1/31/2015,62.02,61.807,62.035,61.71,0.0035
2/1/2015,62.02,61.807,62.035,61.71,0.0035
2/2/2015,61.719,62.005,62.085,61.645,-0.0049
2/3/2015,61.596,61.721,61.85,61.565,-0.002
2/4/2015,61.842,61.596,61.91,61.565,0.004
2/5/2015,61.709,61.842,61.95,61.678,-0.0022
2/6/2015,61.97,61.703,62.025,61.665,0.0042
2/7/2015,61.97,61.703,62.025,61.665,0.0042
2/8/2015,61.97,61.703,62.025,61.665,0.0042
2/9/2015,62.149,62.058,62.22,61.95,0.0029
2/10/2015,62.327,62.161,62.374,61.93,0.0029
2/11/2015,62.382,62.327,62.433,62.12,0.0009
2/12/2015,62.15,62.382,62.54,62.028,-0.0037
2/13/2015,62.076,62.14,62.224,62.02,-0.0012
2/14/2015,62.076,62.14,62.224,62.02,-0.0012
2/15/2015,62.076,62.14,62.224,62.02,-0.0012
2/16/2015,62.105,62.114,62.25,62.07,0.0005
2/17/2015,62.157,62.105,62.27,62.07,0.0008
2/18/2015,62.057,62.157,62.361,62.005,-0.0016
2/19/2015,62.138,62.064,62.17,62.03,0.0013
2/20/2015,62.109,62.14,62.29,62.108,-0.0005
2/21/2015,62.109,62.14,62.29,62.108,-0.0005
2/22/2015,62.109,62.14,62.29,62.108,-0.0005
2/23/2015,62.163,62.27,62.33,62.117,0.0009
2/24/2015,62.17,62.172,62.36,62.07,0.0001
2/25/2015,61.862,62.09,62.113,61.84,-0.005
2/26/2015,61.731,61.871,62,61.675,-0.0021
2/27/2015,61.659,61.744,61.92,61.658,-0.0012
2/28/2015,61.659,61.744,61.92,61.658,-0.0012
3/1/2015,61.659,61.744,61.92,61.658,-0.0012
3/2/2015,61.862,61.713,62,61.675,0.0033
3/3/2015,61.819,61.862,61.972,61.772,-0.0007
3/4/2015,62.309,61.819,62.391,61.659,0.0079
3/5/2015,62.381,62.309,62.43,62.16,0.0012
3/6/2015,62.46,62.393,62.463,62.3,0.0013
3/7/2015,62.46,62.393,62.463,62.3,0.0013
3/8/2015,62.46,62.393,62.463,62.3,0.0013
3/9/2015,62.634,62.475,62.8,62.4,0.0028
3/10/2015,62.72,62.641,62.836,62.563,0.0014
3/11/2015,62.781,62.723,62.88,62.7,0.001
3/12/2015,62.542,62.777,62.796,62.408,-0.0038
3/13/2015,63.083,62.559,63.126,62.433,0.0087
3/14/2015,63.083,62.559,63.126,62.433,0.0087
3/15/2015,63.083,62.559,63.126,62.433,0.0087
3/16/2015,62.78,63.087,63.138,62.763,-0.0048
3/17/2015,62.623,62.778,62.85,62.608,-0.0025
3/18/2015,62.701,62.651,62.79,62.62,0.0012
3/19/2015,62.49,62.39,62.685,62.37,-0.0034
3/20/2015,62.41,62.525,62.595,62.41,-0.0013
3/21/2015,62.41,62.525,62.595,62.41,-0.0013
3/22/2015,62.41,62.525,62.595,62.41,-0.0013
3/23/2015,62.23,62.415,62.415,62.23,-0.0029
3/24/2015,62.348,62.21,62.421,62.14,0.0019
3/25/2015,62.412,62.344,62.454,62.262,0.001
3/26/2015,62.836,62.43,62.843,62.43,0.0068
3/27/2015,62.523,62.84,62.851,62.395,-0.005
3/28/2015,62.523,62.84,62.851,62.395,-0.005
3/29/2015,62.523,62.84,62.851,62.395,-0.005
3/30/2015,62.51,62.534,62.7,62.438,-0.0002
3/31/2015,62.291,62.514,62.68,62.276,-0.0035
4/1/2015,62.142,62.291,62.402,62.135,-0.0024
4/2/2015,62.067,62.163,62.24,62.046,-0.0012
4/3/2015,61.96,62.078,62.14,61.936,-0.0017
4/4/2015,61.96,62.078,62.14,61.936,-0.0017
4/5/2015,61.96,62.078,62.14,61.936,-0.0017
4/6/2015,62.207,61.93,62.24,61.93,0.004
4/7/2015,62.296,62.206,62.425,62.195,0.0014
4/8/2015,62.192,62.301,62.372,62.139,-0.0017
4/9/2015,62.306,62.201,62.337,62.15,0.0018
4/10/2015,62.276,62.301,62.43,62.209,-0.0005
4/11/2015,62.276,62.301,62.43,62.209,-0.0005
4/12/2015,62.276,62.301,62.43,62.209,-0.0005
4/13/2015,62.407,62.184,62.575,62.18,0.0021
4/14/2015,62.268,62.413,62.422,62.21,-0.0022
4/15/2015,62.36,62.294,62.46,62.264,0.0015
4/16/2015,62.317,62.353,62.407,62.245,-0.0007
4/17/2015,62.55,62.317,62.55,62.305,0.0037
4/18/2015,62.55,62.317,62.55,62.305,0.0037
4/19/2015,62.55,62.317,62.55,62.305,0.0037
4/20/2015,63.137,62.554,63.167,62.5,0.0094
4/21/2015,62.854,63.14,63.165,62.75,-0.0045
4/22/2015,62.98,62.881,63.02,62.725,0.002
4/23/2015,63.277,62.968,63.43,62.895,0.0047
4/24/2015,63.662,63.283,63.683,63.215,0.0061
4/25/2015,63.662,63.283,63.683,63.215,0.0061
4/26/2015,63.662,63.283,63.683,63.215,0.0061
4/27/2015,63.346,63.747,63.78,63.346,-0.005
4/28/2015,63.053,63.334,63.47,63.027,-0.0046
4/29/2015,63.46,63.049,63.502,63.04,0.0065
4/30/2015,63.529,63.44,63.74,63.398,0.0011
5/1/2015,63.719,63.531,63.72,63.5,0.003
5/2/2015,63.719,63.531,63.72,63.5,0.003
5/3/2015,63.719,63.531,63.72,63.5,0.003
5/4/2015,63.516,63.692,63.693,63.516,-0.0032
5/5/2015,63.369,63.562,63.62,63.315,-0.0023
5/6/2015,63.621,63.376,63.685,63.31,0.004
5/7/2015,64.073,63.635,64.29,63.623,0.0071
5/8/2015,63.711,64.071,64.23,63.657,-0.0056
5/9/2015,63.711,64.071,64.23,63.657,-0.0056
5/10/2015,63.711,64.071,64.23,63.657,-0.0056
5/11/2015,64.007,63.705,64.022,63.705,0.0046
5/12/2015,64.147,64.007,64.39,63.998,0.0022
5/13/2015,64.013,64.146,64.281,63.845,-0.0021
5/14/2015,63.383,64.014,64.063,63.379,-0.0098
5/15/2015,63.44,63.403,63.662,63.347,0.0009
5/16/2015,63.44,63.403,63.662,63.347,0.0009
5/17/2015,63.44,63.403,63.662,63.347,0.0009
5/18/2015,63.708,63.442,63.75,63.425,0.0042
5/19/2015,63.763,63.725,63.85,63.52,0.0009
5/20/2015,63.598,63.781,63.9,63.555,-0.0026
5/21/2015,63.58,63.612,63.75,63.51,-0.0003
5/22/2015,63.49,63.578,63.681,63.43,-0.0014
5/23/2015,63.49,63.578,63.681,63.43,-0.0014
5/24/2015,63.49,63.578,63.681,63.43,-0.0014
5/25/2015,63.496,63.511,63.68,63.49,0.0001
5/26/2015,63.972,63.493,64.02,63.49,0.0075
5/27/2015,63.826,63.983,64.17,63.82,-0.0023
5/28/2015,63.763,63.823,64,63.745,-0.001
5/29/2015,63.743,63.79,63.946,63.68,-0.0003
5/30/2015,63.743,63.79,63.946,63.68,-0.0003
5/31/2015,63.743,63.79,63.946,63.68,-0.0003
6/1/2015,63.594,63.733,63.841,63.53,-0.0023
6/2/2015,63.689,63.61,63.97,63.59,0.0015
6/3/2015,63.997,63.699,64.08,63.669,0.0048
6/4/2015,63.964,63.996,64.27,63.916,-0.0005
6/5/2015,63.77,63.963,64.035,63.75,-0.003
6/6/2015,63.77,63.963,64.035,63.75,-0.003
6/7/2015,63.77,63.963,64.035,63.75,-0.003
6/8/2015,63.947,64.111,64.18,63.925,0.0028
6/9/2015,64.01,63.963,64.09,63.85,0.001
6/10/2015,63.766,64.039,64.071,63.76,-0.0038
6/11/2015,63.959,63.782,64.03,63.75,0.003
6/12/2015,64.1,63.985,64.2,63.9,0.0022
6/13/2015,64.1,63.985,64.2,63.9,0.0022
6/14/2015,64.1,63.985,64.2,63.9,0.0022
6/15/2015,64.085,64.1,64.2,64,-0.0002
6/16/2015,64.166,64.081,64.33,63.996,0.0013
6/17/2015,64.011,64.166,64.28,63.989,-0.0024
6/18/2015,63.577,63.905,63.95,63.566,-0.0068
6/19/2015,63.5,63.579,63.87,63.42,-0.0012
6/20/2015,63.5,63.579,63.87,63.42,-0.0012
6/21/2015,63.5,63.579,63.87,63.42,-0.0012
6/22/2015,63.523,63.532,63.59,63.44,0.0004
6/23/2015,63.607,63.532,63.695,63.499,0.0013
6/24/2015,63.526,63.59,63.71,63.487,-0.0013
6/25/2015,63.518,63.548,63.65,63.489,-0.0001
6/26/2015,63.452,63.528,63.67,63.45,-0.001
6/27/2015,63.452,63.528,63.67,63.45,-0.001
6/28/2015,63.452,63.528,63.67,63.45,-0.001
6/29/2015,63.707,63.523,63.95,63.45,0.004
6/30/2015,63.604,63.707,63.81,63.55,-0.0016
7/1/2015,63.55,63.609,63.712,63.53,-0.0008
7/2/2015,63.299,63.553,63.68,63.296,-0.0039
7/3/2015,63.411,63.297,63.5,63.297,0.0018
7/4/2015,63.411,63.297,63.5,63.297,0.0018
7/5/2015,63.411,63.297,63.5,63.297,0.0018
7/6/2015,63.264,63.427,63.64,63.254,-0.0023
7/7/2015,63.476,63.263,63.582,63.26,0.0034
7/8/2015,63.459,63.476,63.66,63.453,-0.0003
7/9/2015,63.318,63.456,63.59,63.29,-0.0022
7/10/2015,63.358,63.318,63.49,63.308,0.0006
7/11/2015,63.358,63.318,63.49,63.308,0.0006
7/12/2015,63.358,63.318,63.49,63.308,0.0006
7/13/2015,63.45,63.359,63.6,63.315,0.0015
7/14/2015,63.281,63.45,63.6,63.265,-0.0027
7/15/2015,63.507,63.278,63.61,63.278,0.0036
7/16/2015,63.463,63.508,63.564,63.42,-0.0007
7/17/2015,63.492,63.487,63.54,63.375,0.0005
7/18/2015,63.492,63.487,63.54,63.375,0.0005
7/19/2015,63.492,63.487,63.54,63.375,0.0005
7/20/2015,63.6,63.483,63.75,63.47,0.0017
7/21/2015,63.583,63.6,63.76,63.537,-0.0003
7/22/2015,63.571,63.567,63.68,63.49,-0.0002
7/23/2015,63.921,63.57,63.93,63.57,0.0055
7/24/2015,64.106,63.922,64.18,63.826,0.0029
7/25/2015,64.106,63.922,64.18,63.826,0.0029
7/26/2015,64.106,63.922,64.18,63.826,0.0029
7/27/2015,64.202,64.16,64.27,64,0.0015
7/28/2015,63.799,64.232,64.243,63.74,-0.0063
7/29/2015,63.821,63.8,63.95,63.767,0.0003
7/30/2015,64.138,63.826,64.16,63.82,0.005
7/31/2015,63.988,64.152,64.22,63.864,-0.0023
8/1/2015,63.988,64.152,64.22,63.864,-0.0023
8/2/2015,63.988,64.152,64.22,63.864,-0.0023
8/3/2015,64.177,63.996,64.19,63.93,0.003
8/4/2015,63.798,64.178,64.178,63.68,-0.0059
8/5/2015,63.692,63.798,63.94,63.65,-0.0017
8/6/2015,63.722,63.692,63.83,63.65,0.0005
8/7/2015,63.739,63.722,63.97,63.701,0.0003
8/8/2015,63.739,63.722,63.97,63.701,0.0003
8/9/2015,63.739,63.722,63.97,63.701,0.0003
8/10/2015,63.773,63.744,63.92,63.707,0.0005
8/11/2015,64.332,63.773,64.392,63.751,0.0088
8/12/2015,64.855,64.354,64.96,64.28,0.0081
8/13/2015,65.203,64.855,65.34,64.63,0.0054
8/14/2015,65.129,65.234,65.38,64.96,-0.0011
8/15/2015,65.129,65.234,65.38,64.96,-0.0011
8/16/2015,65.129,65.234,65.38,64.96,-0.0011
8/17/2015,65.436,65.097,65.461,65.07,0.0047
8/18/2015,65.454,65.444,65.5,65.3,0.0003
8/19/2015,65.109,65.409,65.45,65.061,-0.0053
8/20/2015,65.433,65.097,65.7,65.061,0.005
8/21/2015,66.034,65.441,66.045,65.42,0.0092
8/22/2015,66.034,65.441,66.045,65.42,0.0092
8/23/2015,66.034,65.441,66.045,65.42,0.0092
8/24/2015,66.814,66.39,66.816,66.305,0.0118
8/25/2015,66.28,66.867,66.91,65.87,-0.008
8/26/2015,66.004,66.289,66.39,66.004,-0.0042
8/27/2015,65.968,66.141,66.16,65.865,-0.0005
8/28/2015,66.15,65.985,66.26,65.94,0.0028
8/29/2015,66.15,65.985,66.26,65.94,0.0028
8/30/2015,66.15,65.985,66.26,65.94,0.0028
8/31/2015,66.412,66.151,66.5,66.128,0.004
9/1/2015,66.383,66.398,66.47,66.19,-0.0004
9/2/2015,66.202,66.383,66.474,66.125,-0.0027
9/3/2015,66.1,66.202,66.3,66.04,-0.0015
9/4/2015,66.685,66.124,66.785,66.09,0.0089
9/5/2015,66.685,66.124,66.785,66.09,0.0089
9/6/2015,66.685,66.124,66.785,66.09,0.0089
9/7/2015,66.886,66.726,66.907,66.585,0.003
9/8/2015,66.294,66.853,66.913,66.293,-0.0089
9/9/2015,66.619,66.311,66.65,66.245,0.0049
9/10/2015,66.299,66.646,66.77,66.298,-0.0048
9/11/2015,66.241,66.309,66.59,66.238,-0.0009
9/12/2015,66.241,66.309,66.59,66.238,-0.0009
9/13/2015,66.241,66.309,66.59,66.238,-0.0009
9/14/2015,66.261,66.242,66.5,66.21,0.0003
9/15/2015,66.447,66.279,66.48,66.266,0.0028
9/16/2015,66.219,66.449,66.52,66.186,-0.0034
9/17/2015,66.071,66.194,66.301,66.066,-0.0022
9/18/2015,65.868,66.117,66.26,65.67,-0.0031
9/19/2015,65.868,66.117,66.26,65.67,-0.0031
9/20/2015,65.868,66.117,66.26,65.67,-0.0031
9/21/2015,65.691,65.869,65.95,65.62,-0.0027
9/22/2015,65.91,65.71,65.97,65.56,0.0033
9/23/2015,66.184,65.91,66.186,65.828,0.0042
9/24/2015,66.11,66.175,66.38,66.04,-0.0011
9/25/2015,66.17,66.108,66.242,66.07,0.0009
9/26/2015,66.17,66.108,66.242,66.07,0.0009
9/27/2015,66.17,66.108,66.242,66.07,0.0009
9/28/2015,66.267,66.16,66.274,66.02,0.0015
9/29/2015,65.837,66.413,66.441,65.836,-0.0065
9/30/2015,65.517,65.836,65.955,65.48,-0.0049
10/1/2015,65.631,65.524,65.68,65.49,0.0017
10/2/2015,65.364,65.623,65.7,65.358,-0.0041
10/3/2015,65.364,65.623,65.7,65.358,-0.0041
10/4/2015,65.364,65.623,65.7,65.358,-0.0041
10/5/2015,65.134,65.155,65.34,65.047,-0.0035
10/6/2015,65.129,65.145,65.44,65.128,-0.0001
10/7/2015,64.907,65.127,65.37,64.815,-0.0034
10/8/2015,64.819,64.935,65.188,64.816,-0.0014
10/9/2015,64.78,64.817,65.004,64.689,-0.0006
10/10/2015,64.78,64.817,65.004,64.689,-0.0006
10/11/2015,64.78,64.817,65.004,64.689,-0.0006
10/12/2015,64.795,64.779,64.89,64.7,0.0002
10/13/2015,65.098,64.797,65.192,64.78,0.0047
10/14/2015,64.736,65.112,65.185,64.73,-0.0056
10/15/2015,64.779,64.735,64.921,64.68,0.0007
10/16/2015,64.703,64.78,65.03,64.639,-0.0012
10/17/2015,64.703,64.78,65.03,64.639,-0.0012
10/18/2015,64.703,64.78,65.03,64.639,-0.0012
10/19/2015,64.919,64.703,64.937,64.681,0.0033
10/20/2015,65.024,64.92,65.07,64.86,0.0016
10/21/2015,65.146,65.024,65.23,65,0.0019
